,date,symbol,open,close,low,high,volume,eps,pe,yield1,yield3,yield6,yield12,ma50,ma200,ma300,hi91,hi182,hi365,lo91,lo182,lo365
537229,2014-06-30,ABT,40.669998,40.900002,40.599998,41.150002,6711200.0,1.5,27.266668,1.867994925629148,7.152224634646302,4.469987000256097,17.12486925113798,39.99285737142857,38.796569401459855,37.8347115,44.200001,46.5,50.470001,40.599998,39.279999,39.279999
537267,2014-06-30,ATVI,21.959999,22.299999,21.940001000000002,22.360001,6253800.0,1.14,19.56140263157895,7.677450877713696,14.770967575913545,23.340702433628337,52.114590723055926,21.138571599999995,19.571605919708027,18.722692370192313,24.18,24.18,26.09,20.82,17.73,17.73
537717,2014-07-01,ABBV,56.419998,56.889998999999996,56.169998,57.200001,6869800.0,1.11,51.25225135135134,3.248640771275518,12.38640877887019,12.899385054562117,30.24267170329668,54.18527777777778,51.67934309489049,50.25812492307689,60.02,70.760002,70.760002,51.369999,51.369999,51.369999
537719,2014-07-01,ABT,41.18,41.18,40.98,41.299999,5472200.0,1.5,27.453333333333333,2.8214757258795373,7.885779821104521,5.185179811740497,16.294831968370545,40.02583355555556,38.832262824817526,37.87437496153847,44.200001,46.5,50.470001,40.919998,39.279999,39.279999
537757,2014-07-01,ATVI,22.389999,22.549999,22.209999,22.629998999999998,6115300.0,1.14,19.780700877192984,7.791582217973229,16.057637673700455,24.723445796460197,55.94743430152141,21.177777916666663,19.614598613138682,18.749471211538467,24.18,24.18,26.09,20.65,17.73,17.73
538207,2014-07-02,ABBV,57.459998999999996,58.110001000000004,56.919998,58.110001000000004,6198500.0,1.11,52.35135225225225,7.93090824665677,14.796527356707372,15.320504372306118,33.035716575091584,54.34472227777778,51.72124091970802,50.33014415384612,60.02,70.760002,70.760002,51.369999,51.369999,51.369999
538209,2014-07-02,ABT,41.23,41.790001000000004,41.119999,41.849998,5766000.0,1.5,27.860000666666668,4.136556089295908,9.483896226559935,6.743292120393775,18.017512002259267,40.09583358333333,38.871605883211686,37.91442304807693,44.200001,46.5,50.470001,40.919998,39.279999,39.279999
538247,2014-07-02,ATVI,22.49,22.469998999999998,22.379998999999998,22.59,2940900.0,1.14,19.71052543859649,5.5424985654063335,15.64590324240865,24.280967920353987,55.39418395573995,21.227777888888888,19.65620444525547,18.77528851442308,24.18,24.18,26.09,20.440001000000002,17.73,17.73
538697,2014-07-03,ABBV,57.900002,58.220001,57.650002,58.27,3828900.0,1.11,52.45045135135135,8.135217310549777,18.574344952111815,15.309959781740545,33.28754807692309,54.5119445,51.76833338405796,50.400865322115344,60.02,70.760002,70.760002,51.369999,51.369999,51.369999
538699,2014-07-03,ABT,41.810001,41.889998999999996,41.630001,41.959998999999996,3000000.0,1.5,27.926665999999997,4.385741231354558,11.350345862582273,7.824970801800291,18.299912454109005,40.157778,38.89347829710145,37.95360572596155,44.200001,46.5,50.470001,40.91,39.279999,39.279999
538737,2014-07-03,ATVI,22.52,22.67,22.469998999999998,22.780001000000002,2590700.0,1.14,19.885964912280706,6.481911391173739,14.842958459979755,23.744541484716166,56.77731673582295,21.288055666666665,19.678043543478253,18.801730822115385,24.18,24.18,26.09,19.959999,17.73,17.73
539187,2014-07-07,ABBV,57.91,57.400002,57.389998999999996,58.150002,4736300.0,1.11,51.71171351351351,6.969813641446152,22.571000530813564,15.191651005753528,27.413991729500367,54.74529429411764,51.765514772058815,50.49497579710142,60.02,70.760002,70.760002,51.369999,51.369999,51.369999
539189,2014-07-07,ABT,41.68,41.509997999999996,41.490002000000004,41.82,4043400.0,1.5,27.673332,4.270276205217868,9.989390037658154,6.136530142251843,17.52547565118911,40.263529500000004,38.952573558823524,38.01236710144927,44.200001,46.5,50.470001,40.91,39.279999,39.279999
539227,2014-07-07,ATVI,22.52,22.59,22.379998999999998,22.67,5359600.0,1.14,19.815789473684212,5.956848030018762,17.41164241164242,26.41297557845685,50.49966688874085,21.419117735294115,19.758676544117648,18.837391357487927,24.18,24.18,26.09,19.959999,17.73,17.73
539677,2014-07-08,ABBV,56.68,55.689999,55.48,56.970001,9297300.0,1.11,50.17117027027027,2.8249612259970434,18.919488835383774,11.759977452940902,24.809503021279752,54.772285857142855,51.78801475735294,50.54768111111108,60.02,70.760002,70.760002,51.369999,51.369999,51.369999
539679,2014-07-08,ABT,41.330002,41.049999,40.939999,41.43,4789500.0,1.5,27.366666,3.1666196741236377,8.770526827211071,4.960362951665459,15.698982525366418,40.286000057142864,38.97477944117646,38.04599028502415,44.200001,46.5,50.470001,40.91,39.279999,39.279999
539717,2014-07-08,ATVI,22.5,22.309998999999998,22.25,22.610001,6643900.0,1.14,19.57017456140351,4.2036384866884475,15.956335758835749,24.846098217901584,47.45538003965629,21.44457148571428,19.792867713235296,18.862318888888897,24.18,24.18,26.09,19.959999,17.73,17.73
540167,2014-07-09,ABBV,55.560001,55.009997999999996,54.82,55.639998999999996,11516300.0,1.11,49.55855675675675,1.8703666666666692,17.467426117128923,10.39533572565378,23.285520468075305,54.79800005714285,51.80580886029412,50.59628013043476,60.02,70.760002,70.760002,51.369999,51.369999,51.369999
540169,2014-07-09,ABT,41.209998999999996,41.27,40.950001,41.380001,3562400.0,1.5,27.513333333333335,3.433578775259207,9.353465323080783,5.522881474740942,16.319052987598653,40.33285717142858,39.00000002941175,38.07748786956522,44.200001,46.5,50.470001,40.91,39.279999,39.279999
540207,2014-07-09,ATVI,22.4,22.52,22.389999,22.58,4946300.0,1.14,19.75438596491228,5.086327578161459,17.047817047817063,26.021257637310697,48.84335756774618,21.494285742857137,19.82705888235294,18.88811599033817,24.18,24.18,26.09,19.91,17.73,17.73
540657,2014-07-10,ABBV,54.5,55.790001000000004,54.279999,55.880001,7553100.0,1.11,50.26126216216216,3.3148166666666583,16.569159703945672,10.256923330313185,25.033622255347893,54.86228577142857,51.834890554744526,50.6498550096618,60.02,70.760002,70.760002,51.369999,51.369999,51.369999
540659,2014-07-10,ABT,41.029999,41.240002000000004,40.919998,41.299999,4839200.0,1.5,27.49333466666667,3.3583958216343035,8.612064561178173,4.2203740207227725,16.234503945885038,40.38142862857144,39.01635040875911,38.108792236714976,44.200001,46.5,50.470001,40.91,39.279999,39.279999
540697,2014-07-10,ATVI,22.290001,22.440001000000002,22.25,22.6,4512000.0,1.14,19.684211403508776,4.713023798413445,17.67174095437862,28.301892510005757,48.31461335095838,21.540285771428568,19.846131452554744,18.91487928019324,24.18,24.18,26.09,19.91,17.73,17.73
541147,2014-07-11,ABBV,55.34,54.959998999999996,54.48,56.599998,13586800.0,1.11,49.51351261261261,1.7777759259259227,14.214464135795168,9.678702660572668,25.45080517117539,54.91057145714285,51.85753626811594,50.69850235265697,60.02,70.760002,70.760002,51.369999,51.369999,51.369999
541149,2014-07-11,ABT,41.09,41.299999,40.98,41.360001000000004,5077900.0,1.5,27.533332666666666,3.5087642351496555,7.608123824697131,4.477612053569757,15.686268468171761,40.431142857142866,39.032898586956506,38.13985503864734,44.200001,46.5,50.470001,40.91,39.279999,39.279999
541187,2014-07-11,ATVI,22.440001000000002,22.440001000000002,22.25,22.469998999999998,2219900.0,1.14,19.684211403508776,4.713023798413445,15.3727498523008,29.039691146618253,48.609278145695384,21.585142914285715,19.864927608695652,18.94130441062802,24.18,24.18,26.09,18.700001,17.73,17.73
541637,2014-07-14,ABBV,53.889998999999996,54.849998,53.720001,55.049999,30823300.0,1.11,49.41441261261261,1.2179350658412034,10.964996965405632,9.699995999999999,23.203050314465386,54.97470579411765,51.87043795620438,50.74212553140094,60.02,70.760002,70.760002,51.369999,51.369999,51.369999
541639,2014-07-14,ABT,41.950001,41.82,41.5,41.950001,6699800.0,1.5,27.88,2.0,8.03410250669343,6.901843223462251,16.587680975402307,40.519411764705886,39.063722678832114,38.17275359903381,44.200001,46.5,50.470001,40.869999,39.279999,39.279999
541677,2014-07-14,ATVI,22.58,22.59,22.450001,22.709999,4389300.0,1.14,19.815789473684212,2.541983543259917,14.728282644576794,34.54436363642861,45.46039922730202,21.67235297058824,19.909708102189782,18.9671015120773,24.18,24.18,26.209999,18.389999,17.73,17.73
542127,2014-07-15,ABBV,54.52,53.439999,53.389998999999996,54.689999,16796400.0,1.11,48.14414324324324,0.2626641700312291,8.112480275136562,6.879998000000015,18.83477387514401,54.930857028571424,51.87372260583941,50.77033809661833,60.02,70.760002,70.760002,51.369999,51.369999,51.369999
542129,2014-07-15,ABT,41.740002000000004,41.169998,41.169998,41.799999,10954200.0,1.5,27.446665333333332,0.783353771522826,6.354944622964226,5.2402838762853605,14.999997625698256,40.53799994285715,39.08430662043796,38.20270527536232,44.200001,46.5,50.470001,40.869999,39.279999,39.279999
542167,2014-07-15,ATVI,22.530001000000002,22.75,22.41,22.93,6532800.0,1.14,19.956140350877195,3.362108132666947,15.54087782931039,35.497311763114226,50.16501650165017,21.70314288571429,19.94379569343066,18.994106342995174,24.18,24.18,26.209999,18.08,17.73,17.73
542617,2014-07-16,ABBV,53.25,53.650002,51.82,53.669998,23291200.0,1.11,48.33333513513513,-0.1860427906976696,8.537329556949217,7.300003999999987,19.30175852119727,54.895277722222225,51.88175182481753,50.798019275362286,60.02,70.760002,70.760002,51.369999,51.369999,51.369999
542619,2014-07-16,ABT,41.57,41.049999,41.0,41.580002,5564800.0,1.5,27.366666,0.7856592192487142,6.044949781579703,4.93353795842377,14.664804878905159,40.552222138888894,39.10386866423357,38.2287922173913,44.200001,46.5,50.470001,39.360001000000004,39.279999,39.279999
542657,2014-07-16,ATVI,22.85,23.02,22.700001,23.219998999999998,7605600.0,1.14,20.192982456140353,4.162895927601795,16.912132203548367,37.10541172689625,51.94719471947192,21.739722250000003,19.98175189781022,19.022463830917882,24.18,24.18,26.209999,17.73,17.73,17.73
543107,2014-07-17,ABBV,53.209998999999996,53.52,52.880001,55.0,18699000.0,1.11,48.21621621621622,-0.42790697674418254,7.01860056063191,7.040000000000006,19.012672470254117,54.8822221111111,51.89362318840581,50.82758448309175,60.02,70.760002,70.760002,51.369999,51.369999,51.369999
543109,2014-07-17,ABT,41.02,41.900002,41.0,42.990002000000004,12228300.0,1.5,27.933334666666667,2.8725804075619976,8.54923360358724,7.106347318669421,17.03911500109261,40.61666658333334,39.1241305,38.260483048309176,44.200001,46.5,50.470001,39.279999,39.279999,39.279999
543147,2014-07-17,ATVI,22.879998999999998,22.57,22.530001000000002,23.01,5353200.0,1.14,19.79824561403509,2.126696832579171,13.417085427135689,34.425245120592905,48.976897689768975,21.795000027777782,20.000507318840583,19.048888951690827,24.18,24.18,26.209999,17.73,17.73,17.73
543597,2014-07-18,ABBV,53.0,54.91,53.0,55.119999,42456000.0,1.11,49.46846846846846,2.158139534883702,9.513364768914329,11.878561048143396,23.922362357879436,54.905555444444445,51.91532374100721,50.86173907246374,60.02,70.760002,70.760002,51.369999,51.369999,51.369999
543599,2014-07-18,ABT,41.900002,42.73,41.779999,42.799999,9538000.0,1.5,28.486666666666665,4.9103854652590115,10.699487601009722,12.240609403729948,16.49400218102508,40.701666638888895,39.15007200719424,38.29642507246377,44.200001,46.5,50.470001,39.279999,39.279999,39.279999
543637,2014-07-18,ATVI,22.790001,22.93,22.65,23.0,6472600.0,1.14,20.1140350877193,3.7556561085972646,16.811009516607726,36.97729988052569,50.65703022339028,21.867222250000005,20.021582805755397,19.07758460386474,24.18,24.18,26.209999,17.73,17.73,17.73
544087,2014-07-21,ABBV,54.139998999999996,54.0,53.91,54.450001,22334900.0,1.11,48.648648648648646,-4.441688353979416,6.152940950519763,15.310693345688946,20.562622894337494,54.921142714285715,51.91601450000002,50.89507241545891,60.02,70.760002,71.599998,51.369999,51.369999,51.369999
544089,2014-07-21,ABT,42.5,42.959998999999996,42.259997999999996,43.029999,8027300.0,1.5,28.639999333333332,5.760709152159251,11.962470991985157,18.34710794344649,16.802610571033455,40.817428628571435,39.188985550724624,38.33429946859903,44.200001,46.5,50.470001,39.279999,39.279999,39.279999
544127,2014-07-21,ATVI,22.85,22.790001,22.59,22.92,3046200.0,1.14,19.991228947368423,4.541293786297885,17.899643041903786,36.71266346730653,30.526931874394734,21.95657145714286,20.07362327536232,19.105748864734302,24.18,24.18,26.450001,17.73,17.73,17.73
544577,2014-07-22,ABBV,53.82,54.049999,53.75,54.380001,14724300.0,1.11,48.69369279279279,-4.824796534164534,6.251228744863951,15.417460370811,19.95117132820303,54.89694427777778,51.931014492753626,50.93405791787437,60.02,70.760002,71.599998,51.369999,51.369999,51.369999
544579,2014-07-22,ABT,43.0,43.09,42.880001,43.23,8315800.0,1.5,28.72666666666667,6.2900812459279365,12.301279966152734,18.705237429896357,17.283608204485134,40.88055561111111,39.22420294202898,38.376473376811596,44.200001,46.5,51.09,39.279999,39.279999,39.279999
544617,2014-07-22,ATVI,22.93,22.940001000000002,22.68,22.969998999999998,5397500.0,1.14,20.122807894736845,4.653289233576643,18.675638903259212,37.61248350329933,25.561034482758643,21.98388894444445,20.108913137681157,19.13478268599034,24.18,24.18,26.450001,17.73,17.73,17.73
545067,2014-07-23,ABBV,54.48,54.48,54.07,54.810001,15011300.0,1.11,49.081081081081074,-3.472712676695835,7.096522647857711,16.335677286539507,20.905456704273035,54.90611088888889,51.946811601449284,50.97826080676327,60.02,70.760002,71.599998,51.369999,51.369999,51.369999
545069,2014-07-23,ABT,43.240002000000004,42.970001,42.869999,43.27,4315900.0,1.5,28.646667333333337,5.06112200190114,11.988538232695817,18.374661663213814,16.95699145579796,40.96861122222222,39.255579768115936,38.42140092753623,44.200001,46.5,51.740002000000004,39.279999,39.279999,39.279999
545107,2014-07-23,ATVI,23.07,23.120001000000002,22.99,23.299999,6227400.0,1.14,20.28070263157895,3.677139178347062,19.606833936885693,38.69226754649071,26.546256157635483,22.053333388888895,20.143913137681157,19.164589449275365,24.18,24.18,26.450001,17.73,17.73,17.73
545557,2014-07-24,ABBV,54.220001,54.080002,53.970001,54.560001,11712800.0,1.11,48.72072252252252,-4.181426367495149,5.2754585414728155,13.399042008786793,20.01775588065344,54.898055416666665,51.962158294964034,51.02212555072463,60.02,70.760002,71.599998,51.369999,51.369999,51.369999
545559,2014-07-24,ABT,42.939999,42.889998999999996,42.740002000000004,43.169998,4890700.0,1.5,28.593332666666665,4.865518099485655,11.286969089596013,17.92686329191264,16.739239698462697,41.05388897222222,39.281726669064746,38.465990294685994,44.200001,46.5,51.740002000000004,39.279999,39.279999,39.279999
545597,2014-07-24,ATVI,23.200001,23.190001000000002,23.08,23.24,3188700.0,1.14,20.342106140350882,3.991040537714838,17.775519666047757,38.945473999672004,26.929397920087595,22.121111194444453,20.16582743884892,19.19444452657005,24.18,24.18,26.450001,17.73,17.73,17.73
546047,2014-07-25,ABBV,54.400002,53.18,53.029999,54.490002000000004,11680900.0,1.11,47.909909909909906,-5.776043688448681,2.1121312552945,11.699220506212555,18.97091456440907,54.85916647222222,51.970857164285725,51.064879164251195,60.41,70.760002,71.599998,51.369999,51.369999,51.369999
546049,2014-07-25,ABT,42.889998999999996,43.040001000000004,42.759997999999996,43.110001000000004,3979100.0,1.5,28.693334000000004,5.232271137786256,11.099635462073536,20.055797492652587,16.702819503719653,41.14527788888889,39.30857148571428,38.513816391304346,44.200001,46.5,51.740002000000004,39.279999,39.279999,39.279999
546087,2014-07-25,ATVI,23.1,22.99,22.91,23.379998999999998,4097000.0,1.14,20.166666666666668,3.0941750266446206,14.89255372313842,35.95505617977528,26.457645764576455,22.183888972222228,20.186000099999994,19.22425128985507,24.18,24.18,26.450001,17.73,17.73,17.73
546537,2014-07-28,ABBV,53.419998,53.740002000000004,53.169998,54.0,10466000.0,1.11,48.41441621621622,-7.694948339145512,4.633958243108282,13.49525716981023,18.57899823477493,54.80771422857143,52.0175362536232,51.10840574396135,60.98,70.760002,71.599998,51.369999,51.369999,51.369999
546539,2014-07-28,ABT,42.950001,42.93,42.619999,43.049999,3449200.0,1.5,28.62,2.482695213241712,10.530381050463419,19.748960655451086,16.816326530612244,41.256000085714284,39.340072514492746,38.56086953623189,44.200001,46.5,51.740002000000004,39.279999,39.279999,39.279999
546577,2014-07-28,ATVI,23.09,23.370001000000002,22.91,23.43,6683300.0,1.14,20.500000877192985,3.087785619761803,20.339860968074134,36.9871182290222,29.258855088495608,22.296000142857146,20.25123199275362,19.256570135265697,24.18,24.18,26.450001,17.73,17.73,17.73
547027,2014-07-29,ABBV,53.549999,53.43,53.240002000000004,53.66,16171500.0,1.11,48.13513513513513,-6.916379549951941,4.030371806262224,12.840553868661203,19.50346945881168,54.76944438888889,52.03355073913043,51.145265652173904,61.130001,70.760002,71.599998,51.369999,51.369999,51.369999
547029,2014-07-29,ABT,42.970001,42.75,42.549999,42.98,4575300.0,1.5,28.5,2.9872369543356854,10.066941297631303,19.24686857723117,17.28394739961736,41.29750008333333,39.36528990579709,38.604202874396144,44.200001,46.5,51.740002000000004,39.279999,39.279999,39.279999
547067,2014-07-29,ATVI,23.290001,22.959999,22.92,23.379998999999998,6572100.0,1.14,20.14035,1.637888446215129,18.228625128733242,34.58382383258055,29.498020304568513,22.31444455555556,20.28500010869565,19.285845492753623,24.18,24.18,26.450001,17.73,17.73,17.73
547517,2014-07-30,ABBV,53.279999,53.75,53.029999,53.889998999999996,12680100.0,1.11,48.42342342342342,-6.358888280178107,4.653424753632692,13.516372271018895,20.219193026597935,54.766944388888895,52.054202898550734,51.18294680676328,61.130001,70.760002,71.599998,51.369999,51.369999,51.369999
